PAK/Serial Nbr;Hostname;IP Address
FDO1952Q0WX;MA-TC1-AFA-SA32;10.110.242.23
FDO2019E04S;FR-TE5-AFA-SW7B;10.210.219.237
FDO2044Q195;FR-CH1-AST-SA21;10.146.75.7
FCW2222G18M;FR-JAV-GIE-SA6C;10.232.200.152
FCW2224L043;FR-JAV-GIE-SA6A;10.232.200.150
FCW2222E14N;FR-JAV-GIE-SA6A;10.232.200.150
FCW2222E14U;FR-JAV-GIE-SA6C;10.232.200.152
FOC2222Q0ZY;FR-JAV-GIE-SA6B;10.232.200.151
FOC2223Q14B;FR-JAV-GIE-SA6B;10.232.200.151
FOC2249Y430;SWHOL-TBCM-16;10.70.253.166
FOC2249Y3XF;SWHOL-TBCM-18;10.70.253.168
FOC2249Y3XS;SWHOL-TSWI-09;10.70.253.178
FOC2249Y42Q;SWHOL-TPCB-0;10.70.253.146
FDO25041A3H;SE212-IZ-LEF-224;10.69.93.154
FDO250419N7;SE302-IZ-LEF-123;10.69.93.25
FOX1625H1YW;NEDC1-SWF-143;10.70.230.78
FCW1907A20G;MA-TC3-AFA-SA31;10.110.241.134
FOC2005X1CR;HK-ASD-20F-DSW01;10.40.203.143
JMX2028Y196;DE-COL-AST-ASA1.noc.intraxa;10.146.83.60
FDO2038E1AQ;FR-WAS-AFA-SV11;10.210.228.136
FDO2045E0YE;FR-ANG-AFA-SA21;10.210.224.123
FOC2118X0TE;HK-ASD-12F-ASW01;10.40.203.147
FOC2224X0TB;ID-JST-3F-ASW01;10.48.203.2
FDO1952E1XR;MA-TC1-AFA-SA14;10.110.242.26
SAL1032XMFA;FR-TE3-AFA-SCU1;10.210.238.131
FDO2045E138;FR-MRS-AFA-SA21;10.210.227.38
FCH2135W027;AXALife-MALY-RWAN-WAE01;10.40.117.132
FCH2135W025;AXALife-MALY-RWAN-WAE02;10.40.117.133
FOC2249Y3ZF;SWHOL-TSWI-98;10.70.253.198
FOC2249Y3WV;SWZ80-TSWI-01;10.171.183.121
FOC2249Y3Z3;SWHOL-TBCM-11;10.70.253.161
FOC2249Y412;SWHOL-TSWI-97;10.70.253.216
FOC2249Y3XA;SWZ46-TSWI-01;10.171.103.111
FOC2249Y3W5;SWHOL-TSWI-05;10.70.253.174
FOC2249Y3WR;SWHOL-TBCM-09;10.70.253.159
FOC2249Y3W4;SWHOL-TPCB-1;10.70.253.147
FOC2436L9KB;ID-ATO-17F-ASW01;10.48.1.8
FDO2017E2L2;FR-TE1-AFA-SW2A;10.210.220.4
FCW2037F032;SG-ATW-28F-ASW02;10.52.150.54
FDO2045Q0HL;FR-ANG-AFA-SA11;10.210.224.122
FDO2044E2JC;FR-CH1-AST-SA41;10.146.75.11
FGL2036126K;SG-ATW-23F-VG02;10.52.150.36
FOC2146T4ES;SWHOL-T05U-WI01;10.70.253.227
FOC2146T4GC;NEDC1RKW-NCNW01;10.70.231.48
FDO234812VM;SE212-IM-LEF-228;10.69.93.167
FOC2436L6KT;ID-ATO-20F-ASW01;10.48.1.12
FOC2023Z3RD;APDC3J09-P8-NSW01;10.54.242.240
FCH2134W044;AXALife-INDO-RWAN-WAE02;10.40.117.149
FCH2134W020;AXALife-THAI-RWAN-WAE02;10.40.117.157
FCH2121W04Z;AXALife-THAI-RWAN-WAE01;10.40.117.156
FCH2134W042;AXALife-INDO-RWAN-WAE01;10.40.117.148
FOC2138X051;MY-PCH-10F-ASW01;10.35.144.18
FDO2204I1S6;SWHOL-TCON12;10.70.253.126
FOC2436L5AV;ID-ATO-9F-ASW01;10.48.1.2
FOC2436L9M3;ID-ATO-10F-ASW01;10.48.1.3
FDO2038Q0N7;FR-WAS-AFA-SA12;10.210.228.151
FDO2124Z025;SWHOL-T0311;10.70.253.31
FDO2124Z01V;SWHOL-T05U1;10.70.253.59
FDO2124E1AP;SWHOL-T0521;10.70.253.52
FDO2124E1V0;NEDC1E20-NSWI01;10.70.230.21
FDO2124E1W2;SWHOL-T0522;10.70.253.55
FDO2124Q16S;SWHOL-T05U1;10.70.253.59
FDO2124E1W5;SWHOL-T0322;10.70.253.36
FDO2124Q1LP;SWHOL-T0521;10.70.253.52
FDO2124E1W4;SWHOL-T0521;10.70.253.52
FDO2124Q1LV;SWMAD-T011;10.70.253.122
FDO2124E1UE;SWHOL-T0502;10.70.253.53
FDO2124E1UP;SWHOL-T0502;10.70.253.53
FDO2124Q1L5;SWHOL-T0331;10.70.253.33
FDO2124E193;SWHOL-T0521;10.70.253.52
FDO2124E1CD;SWHOL-T0503;10.70.253.56
FDO2124Z021;SWHOL-T0302;10.70.253.34
FDO2124E1W3;SWHOL-T0312;10.70.253.35
FCW2037D01K;SG-ATW-28F-ASW01;10.52.150.53
FDO2045E13C;FR-MRS-AFA-SA02;10.210.227.36
FDO2044E2KE;FR-CH1-AST-SA21;10.146.75.7
FCW1730L088;nedc2r382-nwlc06;10.70.229.74
FDO1952E1RU;MA-TC1-AFA-SA24;10.110.242.28
FDO2018Q0QS;FR-TE5-AFA-SW4B;10.210.219.231
FDO2038E1AP;FR-WAS-AFA-SA11;10.210.228.137
FDO2135E067;FR-AND-AFA-SA01;10.210.248.54
SMC12510005;SE302-AF-SAP-01;10.208.143.97
FDO2044Z0BQ;FR-CH1-AST-SA51;10.146.75.12
FDO2044E2LH;FR-CH1-AST-SA21;10.146.75.7
FDO2049E193;MA-TC2-AFA-SA12;10.110.243.20
FDO2045Q0HG;FR-ANG-AFA-SA13;10.210.224.119
FDO234712DB;SE212-IZ-LEF-216;10.69.93.146
TBM15234987;SE302-TM-SDP-11;10.228.62.164
FCH1925V0WT;T20WLC02;10.240.247.243
FDO1949E2AM;FR-FON-AFA-SA2B;10.210.228.18
FDO1949E29F;MA-TC1-AFA-SA31;10.110.242.22
FOC2138U0CN;MY-PCH-10F-ASW01;10.35.144.18
FCW2138D0G1;MY-PCH-10F-ASW02;10.35.144.19
FDO2044Q193;FR-CH1-AST-SA31;10.146.75.9
FDO2049E192;MA-TC2-AFA-SA31;10.110.243.13
FDO2044E2K2;FR-MRS-AFA-SA01;10.210.227.35
FDO2044Q19M;FR-CH1-AST-SA31;10.146.75.9
FDO2045Q0GN;FR-CH1-AST-SA51;10.146.75.12
FDO234712B2;SE302-IZ-LEF-116;10.69.93.18
FOX1624GLPZ;SE212-AF-SBA-02.noc.intraxa;10.208.143.132
FOC2203U0TT;T95ES041;10.240.96.131
FOC2203U0XA;T95ES032;10.240.96.130
FOC2431L4MJ;ID-ATO-19F-TM-ASW01;10.48.1.11
FDO1949E2C0;FR-FON-BAN-SA8B;10.210.228.30
FDO2017E2KA;FR-TE1-AFA-SW4A;10.210.220.8
FDO2038E19J;FR-WAS-AFA-SA51;10.210.228.150
FDO2038Q0N3;FR-WAS-AFA-SA12;10.210.228.151
FDO2049Q11L;FR-ANG-AFA-SV01;10.210.224.112
FDO2049E25A;MA-TC2-AFA-SA11;10.110.243.19
FDO2049Q12L;MA-TC2-AFA-SA31;10.110.243.13
FDO2049E18W;FR-ANG-AFA-SAU2;10.210.224.124
FDO2049E26K;MA-TC2-AFA-SA12;10.110.243.20
FDO2049E24L;FR-ANG-AFA-SV01;10.210.224.112
FDO2103E0SB;SWHOL-T032-WI01;10.70.253.203
FDO2018E00J;FR-TE2-AFA-SW6B;10.210.220.29
FDO2103E1ER;SWHOL-T0Z02-WI01;10.70.253.221
FDO2103E1EJ;SWHOL-T052-WI01;10.70.253.205
FDO2252F1NU;SWZ40-T221;10.171.79.80
FDO2252Q09K;SWZ70-T021;10.171.151.40
FDO1952E1PT;FR-FON-BAN-SA8B;10.210.228.30
FOC2037X1N1;SG-ATW-24F-ASW01;10.52.150.47
SMC12060095;SE302-TO-SDM-CT1-01;10.106.194.5
FOC2130L1BE;HK-ASD-09F-DSW01;10.40.203.138
FOC2130U0U4;HK-ASD-10F-DSW01;10.40.203.139
JMX181040GN;FR-PES-AFA-ASA1.noc.intraxa;10.209.176.254
FDO1952E3V8;MA-CA2-AST-SA33;10.146.74.22
FOC2118X0TJ;HK-ASD-06F-ASW01;10.40.203.145
FOX2115P968;SE212-HT-SCP-02;10.228.254.28
FOX2115P3UQ;SE302-HT-SCP-02;10.228.254.24
JMX2120L1ZA;NASA20-AZURE.axa-de.intraxa;10.70.245.27
FDO2204I1SM;SWHOL-TCON11;10.70.253.125
FDO2233Q1CV;FR-PLE-AFA-SA01;10.210.248.214
FOC2431L4YW;ID-ATO-16F-ASW01;10.48.1.7
FGL200840MK;NASA15-l2l.axa-de.intraxa;10.70.245.13
FDO2005E23G;FR-TE8-AFA-SA41;10.210.219.131
FDO2017E2J9;FR-TE1-AFA-SW3A;10.210.220.6
JAE20310727;FR-WAS-AFA-VC11;10.210.228.129
FDO2049Q11N;MA-TC2-AFA-TS02;10.110.243.24
FDO2049Q12X;MA-TC2-AFA-SA31;10.110.243.13
FDO2103E1EV;SWHOL-T0Z02-WI01;10.70.253.221
FCW2118C0PL;HK-ASD-12F-ASW01;10.40.203.147
FOX2115P8JV;SE302-HT-SCP-01;10.228.254.22
FCW1730L07M;nedc1e20-nwlc05;10.70.229.73
FDO1952E1YB;FR-FON-AFA-SA0D;10.210.228.13
FDO2038E1A7;FR-WAS-AFA-SA21;10.210.228.141
FDO2038Q0N5;FR-WAS-AFA-SA12;10.210.228.151
FOC2036X1Y5;SG-ATW-28F-ASW01;10.52.150.53
FDO2049E26N;MA-TC2-AFA-SA42;10.110.243.16
FDO2049Q12H;MA-TC2-AFA-SA11;10.110.243.19
FDO2049Q11S;MA-TC2-AFA-SA42;10.110.243.16
FDO2049Q12G;MA-TC2-AFA-SA31;10.110.243.13
FDO2049E26G;MA-TC2-AFA-SA11;10.110.243.19
FDO2049Q0M9;MA-TC2-AFA-SA42;10.110.243.16
FGE21091NKW;ABS-PUN-SUZLON-CRS;10.93.136.1
FDO2124E1DH;SWHOL-T0501;10.70.253.50
FDO2124Q176;SWHOL-T0501;10.70.253.50
FDO2124V10U;SWHOL-T09B1;10.70.253.95
FDO2124E1VJ;SWMAD-T011;10.70.253.122
FDO2124E1E1;SWHOL-T0512;10.70.253.54
FDO2124E1BP;SWHOL-T09B1;10.70.253.95
FDO2124Q17J;SWHOL-T0522;10.70.253.55
FDO2124V0ZY;SWHOL-T09B2;10.70.253.96
FDO2124E1CU;SWHOL-T09B2;10.70.253.96
FDO2124Z01X;SWHOL-T09B1;10.70.253.95
FDO2124E1BX;SWHOL-T09B1;10.70.253.95
FDO2124V10E;SWHOL-T09B1;10.70.253.95
FDO234812P3;SE302-IM-LEF-128;10.69.93.40
SAL15045U93;MA-TC2-AFA-VC01;10.110.243.1
SMC134600V5;SE212-TO-SDM-CT2-01;10.106.194.68
FDO2252E0C8;SWZ70-T011;10.171.151.10
FOC1952Z1PR;APDC4E25-P8-NSW01;10.54.242.241
JAE2031076F;FR-WAS-AFA-VC11;10.210.228.129
FOC2436L6P6;ID-ATO-17F-ASW01;10.48.1.8
FOX2115P8K9;SE212-HT-SCP-01;10.228.254.26
FOC2436L590;ID-ATO-17F-ASW01;10.48.1.8
FOC2138X0G0;MY-PCH-10F-ASW01;10.35.144.18
FOC2138X0E1;MY-PCH-10F-ASW02;10.35.144.19
FCW2138D0JW;MY-PCH-10F-ASW02;10.35.144.19
FDO220101YP;NUCSA5-B;10.54.227.14
FOC2249Y46H;SWHOL-TBCM-13;10.70.253.163
FOC2249Y46Z;SWZ70-TSWI-01;10.171.151.111
FDO2251F07R;SWZ40-T241;10.171.79.140
FDO2252Q09C;SWZ85-T011;10.171.199.10
JMX2225G2FM;FR-LES-AFA-ASA1.noc.intraxa;10.212.95.186
FOC2249Y405;SWHOL-TBCM-01;10.70.253.151
FOC2249Y400;SWHOL-TSWI-03;10.70.253.172
FOC2249Y3X8;SWHOL-TBCM-14;10.70.253.164
FOC2249Y3ZU;SWHOL-TBCM-12;10.70.253.162
FOC2249Y3VS;SWHOL-TSWI-07;10.70.253.176
FOC2249Y3XB;SWZ40-TSWI-01;10.171.79.201
FOC2249Y473;SWZ10-TSWI-02;10.171.7.112
FOC2249Y3WL;SWKOB-T011-0;10.173.40.132
FOC2249Y3XX;SWHOL-TBCM-07;10.70.253.157
FOC2436L9M6;ID-ATO-12F-DSW02;10.48.1.252
JMX181040GQ;FR-ANG-AFA-ASA1.noc.intraxa;10.209.96.116
FGL213780K7;MY-PCH-10F-VG01;10.35.149.34
FDO2251F03X;SWZ85-T011;10.171.199.10
FGL213780K6;MY-PCH-10F-VG02;10.35.149.38
FOC2249Y3WU;SWHOL-TBCM-10;10.70.253.160
FOC2249Y40B;NEDC1CONTA-NCNW01;10.70.231.45
FOC2249Y48J;SWHOL-T0P4-0;10.70.253.136
FDO2251F08J;SWZ40-T101;10.171.79.10
FDO2251F08G;SWZ40-T101;10.171.79.10
FOC2436L6LL;ID-ATO-15F-ASW01;10.48.1.6
FDO2018Q032;FR-TE2-AFA-SW8A;10.210.220.32
FCW2119F06J;HK-ASD-16F-ASW01;10.40.203.149
SMC14080075;SE302-AF-SAP-04;10.208.143.210
FOC2436L5C0;ID-ATO-9F-ASW01;10.48.1.2
FDO1952E1QV;FR-FON-AFA-SA3B;10.210.228.20
FDO1952E1UD;FR-CT1-AFA-SA02;10.210.226.91
FDO1952Q0VF;FR-CT1-AFA-SA01;10.210.226.90
FDO2018E1LH;FR-TE5-AFA-SW6A;10.210.219.234
SMG1349N01F;SE302-PI-SVC-NET-01;10.106.192.20
FGE21091NKY;ABS-PUN-SUZLON-CRS;10.93.136.1
FDO2124Q16Y;SWMAD-T011;10.70.253.122
FDO2124E1DJ;SWHOL-T0512;10.70.253.54
FDO2124Q17A;SWHOL-T0321;10.70.253.32
FDO2124Q17N;SWHOL-T0512;10.70.253.54
FDO2124Q17K;SWHOL-T0512;10.70.253.54
FDO2124E19W;SWHOL-T0501;10.70.253.50
FDO2124E1DN;SWHOL-T0501;10.70.253.50
FDO2124E1DW;NEDC1E20-NCNW03;10.70.231.40
FDO2124Q1KZ;SWMAD-T011;10.70.253.122
FDO2124E1DV;SWHOL-T0522;10.70.253.55
FOC2436L53V;ID-ATO-20F-ASW02;10.48.1.13
FOC2436L6KU;ID-ATO-18F-ASW01;10.48.1.9
FOC2436L5B2;ID-ATO-18F-ASW01;10.48.1.9
JMX15227049;ADMIN-T1-FW.apdc.mgmt.axa-tech.intraxa;10.54.241.14
